10-August-2012	16:10:03.039	HK	2	Surgeon logged out
12-August-2012	19:49:10.211	HK	1	Surgeon logged in.
12-August-2012	21:13:15.387	HK	3	Pedal down
12-August-2012	21:13:16.650	HK	4	Pedal up
12-August-2012	21:13:17.851	HK	3	Pedal down
12-August-2012	21:13:19.193	HK	4	Pedal up
12-August-2012	21:13:22.173	HK	3	Pedal down
12-August-2012	21:15:13.260	HK	4	Pedal up
12-August-2012	21:15:15.460	HK	3	Pedal down
12-August-2012	21:15:31.700	HK	4	Pedal up
12-August-2012	21:15:32.948	HK	3	Pedal down
12-August-2012	21:15:57.580	HK	4	Pedal up
12-August-2012	21:16:00.076	HK	3	Pedal down
12-August-2012	21:16:14.912	HK	4	Pedal up
12-August-2012	21:16:17.033	HK	3	Pedal down
12-August-2012	21:16:25.223	HK	4	Pedal up
12-August-2012	21:54:04.783	HK	3	Pedal down
12-August-2012	21:54:15.921	HK	4	Pedal up
12-August-2012	21:54:17.169	HK	3	Pedal down
12-August-2012	21:54:21.022	HK	4	Pedal up
12-August-2012	21:54:21.989	HK	3	Pedal down
12-August-2012	21:54:36.373	HK	4	Pedal up
12-August-2012	21:54:38.510	HK	3	Pedal down
12-August-2012	21:54:42.909	HK	4	Pedal up
12-August-2012	21:54:44.344	HK	3	Pedal down
12-August-2012	21:54:47.901	HK	4	Pedal up
12-August-2012	21:54:49.133	HK	3	Pedal down
12-August-2012	21:54:54.219	HK	4	Pedal up
12-August-2012	21:57:52.137	HK	3	Pedal down
12-August-2012	21:58:14.555	HK	4	Pedal up
12-August-2012	21:58:18.689	HK	3	Pedal down
12-August-2012	21:58:38.095	HK	4	Pedal up
12-August-2012	21:59:37.094	HK	3	Pedal down
12-August-2012	21:59:37.469	HK	4	Pedal up
12-August-2012	21:59:57.390	HK	3	Pedal down
14-August-2012	21:22:09.197	HK	2	Surgeon logged out
14-August-2012	22:28:32.621	HK	1	Surgeon logged in.
14-August-2012	22:28:38.975	HK	2	Surgeon logged out
14-August-2012	22:29:12.876	HK	1	Surgeon logged in.
14-August-2012	22:34:05.056	HK	2	Surgeon logged out
14-August-2012	22:50:48.184	HK	1	Surgeon logged in.
14-August-2012	22:52:24.075	HK	3	Pedal down
14-August-2012	22:52:35.659	HK	4	Pedal up
14-August-2012	22:52:46.267	HK	3	Pedal down
14-August-2012	22:52:47.739	HK	4	Pedal up
14-August-2012	22:52:48.651	HK	3	Pedal down
14-August-2012	22:52:49.387	HK	4	Pedal up
14-August-2012	22:54:47.257	HK	3	Pedal down
14-August-2012	22:54:48.697	HK	4	Pedal up
14-August-2012	22:55:03.689	HK	3	Pedal down
14-August-2012	22:55:04.521	HK	4	Pedal up
14-August-2012	22:55:06.745	HK	3	Pedal down
14-August-2012	22:55:07.241	HK	4	Pedal up
14-August-2012	22:56:00.201	HK	3	Pedal down
14-August-2012	22:57:53.974	HK	4	Pedal up
14-August-2012	22:57:54.582	HK	3	Pedal down
14-August-2012	22:57:59.079	HK	4	Pedal up
14-August-2012	22:57:59.399	HK	3	Pedal down
14-August-2012	22:58:00.103	HK	4	Pedal up
14-August-2012	22:58:00.423	HK	3	Pedal down
14-August-2012	22:58:05.079	HK	4	Pedal up
14-August-2012	22:58:05.766	HK	3	Pedal down
14-August-2012	22:58:06.550	HK	4	Pedal up
14-August-2012	22:58:08.726	HK	3	Pedal down
14-August-2012	22:58:09.366	HK	4	Pedal up
14-August-2012	22:58:11.750	HK	3	Pedal down
14-August-2012	22:58:12.214	HK	4	Pedal up
14-August-2012	22:58:14.599	HK	3	Pedal down
14-August-2012	22:58:15.623	HK	4	Pedal up
14-August-2012	22:58:19.462	HK	3	Pedal down
14-August-2012	22:58:19.926	HK	4	Pedal up
14-August-2012	22:58:22.278	HK	3	Pedal down
14-August-2012	22:58:22.694	HK	4	Pedal up
14-August-2012	22:58:24.758	HK	3	Pedal down
14-August-2012	22:58:25.126	HK	4	Pedal up
14-August-2012	22:58:25.430	HK	3	Pedal down
14-August-2012	22:58:25.750	HK	4	Pedal up
14-August-2012	22:58:26.086	HK	3	Pedal down
14-August-2012	22:58:26.406	HK	4	Pedal up
14-August-2012	22:58:26.678	HK	3	Pedal down
14-August-2012	22:58:27.189	HK	4	Pedal up
14-August-2012	22:59:37.141	HK	3	Pedal down
14-August-2012	22:59:37.733	HK	4	Pedal up
14-August-2012	22:59:38.149	HK	3	Pedal down
14-August-2012	22:59:38.693	HK	4	Pedal up
14-August-2012	22:59:40.372	HK	3	Pedal down
14-August-2012	22:59:42.565	HK	4	Pedal up
14-August-2012	22:59:43.125	HK	3	Pedal down
14-August-2012	22:59:43.781	HK	4	Pedal up
14-August-2012	22:59:44.133	HK	3	Pedal down
14-August-2012	22:59:44.597	HK	4	Pedal up
14-August-2012	22:59:54.948	HK	3	Pedal down
14-August-2012	22:59:56.148	HK	4	Pedal up
14-August-2012	23:00:38.740	HK	3	Pedal down
14-August-2012	23:00:39.204	HK	4	Pedal up
14-August-2012	23:00:39.524	HK	3	Pedal down
14-August-2012	23:00:39.860	HK	4	Pedal up
14-August-2012	23:03:05.361	HK	3	Pedal down
14-August-2012	23:03:05.889	HK	4	Pedal up
14-August-2012	23:03:06.545	HK	3	Pedal down
14-August-2012	23:03:06.961	HK	4	Pedal up
14-August-2012	23:03:08.017	HK	3	Pedal down
14-August-2012	23:03:23.777	HK	4	Pedal up
14-August-2012	23:03:28.753	HK	3	Pedal down
14-August-2012	23:03:34.528	HK	4	Pedal up
14-August-2012	23:19:49.227	HK	3	Pedal down
15-August-2012	00:00:05.759	HK	3	Pedal down
15-August-2012	00:03:41.227	HK	3	Pedal down
15-August-2012	00:04:27.338	HK	3	Pedal down
15-August-2012	00:04:27.978	HK	4	Pedal up
15-August-2012	00:04:28.298	HK	3	Pedal down
15-August-2012	00:04:28.730	HK	4	Pedal up
15-August-2012	00:04:29.018	HK	3	Pedal down
15-August-2012	00:04:29.434	HK	4	Pedal up
15-August-2012	00:04:30.154	HK	3	Pedal down
15-August-2012	00:04:30.666	HK	4	Pedal up
15-August-2012	00:05:07.785	HK	3	Pedal down
15-August-2012	00:05:08.393	HK	4	Pedal up
15-August-2012	00:05:11.241	HK	3	Pedal down
15-August-2012	00:05:12.537	HK	4	Pedal up
15-August-2012	00:05:31.688	HK	3	Pedal down
15-August-2012	00:05:55.273	HK	3	Pedal down
15-August-2012	00:05:56.889	HK	4	Pedal up
15-August-2012	00:05:57.513	HK	3	Pedal down
15-August-2012	00:06:04.104	HK	4	Pedal up
15-August-2012	00:06:06.616	HK	3	Pedal down
15-August-2012	00:06:12.329	HK	4	Pedal up
15-August-2012	00:06:25.899	HK	2	Surgeon logged out
15-August-2012	00:06:40.745	HK	1	Surgeon logged in.
15-August-2012	00:06:51.335	HK	3	Pedal down
15-August-2012	00:06:52.087	HK	4	Pedal up
15-August-2012	00:06:53.191	HK	3	Pedal down
15-August-2012	00:06:53.607	HK	4	Pedal up
15-August-2012	00:07:03.463	HK	3	Pedal down
15-August-2012	00:07:06.135	HK	4	Pedal up
15-August-2012	00:07:27.015	HK	3	Pedal down
15-August-2012	00:07:27.543	HK	4	Pedal up
15-August-2012	00:07:31.879	HK	3	Pedal down
15-August-2012	00:08:11.334	HK	3	Pedal down
15-August-2012	00:08:12.054	HK	4	Pedal up
15-August-2012	00:08:15.750	HK	3	Pedal down
15-August-2012	00:08:16.279	HK	4	Pedal up
15-August-2012	00:08:19.574	HK	3	Pedal down
15-August-2012	00:08:20.150	HK	4	Pedal up
15-August-2012	00:08:22.934	HK	3	Pedal down
15-August-2012	00:08:23.190	HK	4	Pedal up
15-August-2012	00:08:24.890	HK	2	Surgeon logged out
15-August-2012	00:08:35.198	HK	1	Surgeon logged in.
15-August-2012	00:08:40.229	HK	3	Pedal down
15-August-2012	00:08:40.997	HK	4	Pedal up
15-August-2012	00:08:41.989	HK	3	Pedal down
15-August-2012	00:08:42.357	HK	4	Pedal up
15-August-2012	00:08:44.021	HK	3	Pedal down
15-August-2012	00:08:44.357	HK	4	Pedal up
15-August-2012	00:08:44.629	HK	3	Pedal down
15-August-2012	00:08:44.884	HK	4	Pedal up
15-August-2012	00:08:46.705	HK	2	Surgeon logged out
15-August-2012	00:09:57.053	HK	1	Surgeon logged in.
15-August-2012	00:09:58.963	HK	3	Pedal down
15-August-2012	00:09:59.491	HK	4	Pedal up
15-August-2012	00:10:05.363	HK	3	Pedal down
15-August-2012	00:10:05.651	HK	4	Pedal up
15-August-2012	00:10:06.019	HK	3	Pedal down
15-August-2012	00:10:06.355	HK	4	Pedal up
15-August-2012	00:10:06.723	HK	3	Pedal down
15-August-2012	00:10:07.455	HK	2	Surgeon logged out
15-August-2012	00:11:16.044	HK	1	Surgeon logged in.
15-August-2012	00:18:37.370	HK	3	Pedal down
15-August-2012	00:18:37.770	HK	4	Pedal up
15-August-2012	00:18:38.058	HK	3	Pedal down
15-August-2012	00:18:38.330	HK	4	Pedal up
15-August-2012	00:20:40.984	HK	3	Pedal down
15-August-2012	00:20:41.400	HK	4	Pedal up
15-August-2012	00:20:41.688	HK	3	Pedal down
15-August-2012	00:20:42.008	HK	4	Pedal up
15-August-2012	00:21:12.444	HK	2	Surgeon logged out
15-August-2012	00:27:29.543	HK	1	Surgeon logged in.
15-August-2012	00:37:42.744	HK	3	Pedal down
15-August-2012	00:37:47.481	HK	4	Pedal up
15-August-2012	00:38:37.960	HK	3	Pedal down
15-August-2012	00:39:33.111	HK	3	Pedal down
15-August-2012	00:40:46.326	HK	4	Pedal up
15-August-2012	00:40:49.701	HK	3	Pedal down
15-August-2012	00:41:13.109	HK	4	Pedal up
15-August-2012	00:41:17.141	HK	3	Pedal down
15-August-2012	00:41:19.829	HK	4	Pedal up
15-August-2012	00:41:26.932	HK	3	Pedal down
15-August-2012	00:41:36.132	HK	4	Pedal up
15-August-2012	00:41:49.684	HK	3	Pedal down
15-August-2012	00:42:01.700	HK	4	Pedal up
15-August-2012	00:43:08.898	HK	3	Pedal down
15-August-2012	00:43:09.747	HK	4	Pedal up
15-August-2012	00:43:33.314	HK	3	Pedal down
15-August-2012	00:43:33.650	HK	4	Pedal up
15-August-2012	00:43:50.558	HK	2	Surgeon logged out
15-August-2012	00:44:07.378	HK	1	Surgeon logged in.
15-August-2012	00:44:13.793	HK	3	Pedal down
15-August-2012	00:44:14.369	HK	4	Pedal up
15-August-2012	00:44:17.153	HK	3	Pedal down
15-August-2012	00:44:17.553	HK	4	Pedal up
15-August-2012	00:44:17.889	HK	3	Pedal down
15-August-2012	00:44:18.177	HK	4	Pedal up
15-August-2012	00:44:30.805	HK	2	Surgeon logged out
15-August-2012	00:45:08.603	HK	1	Surgeon logged in.
15-August-2012	00:45:16.065	HK	2	Surgeon logged out
15-August-2012	00:47:17.539	HK	1	Surgeon logged in.
15-August-2012	00:48:08.014	HK	1	Surgeon logged in.
15-August-2012	00:48:12.383	HK	2	Surgeon logged out
15-August-2012	12:00:43.017	HK	1	Surgeon logged in.
15-August-2012	12:00:46.824	HK	2	Surgeon logged out
15-August-2012	12:01:04.739	HK	1	Surgeon logged in.
15-August-2012	12:01:18.233	HK	2	Surgeon logged out
15-August-2012	12:03:00.362	HK	1	Surgeon logged in.
15-August-2012	12:03:05.838	HK	2	Surgeon logged out
15-August-2012	12:05:05.660	HK	1	Surgeon logged in.
15-August-2012	12:05:20.045	HK	2	Surgeon logged out
15-August-2012	12:06:13.299	HK	1	Surgeon logged in.
15-August-2012	12:06:22.846	HK	2	Surgeon logged out
15-August-2012	12:06:39.662	HK	1	Surgeon logged in.
15-August-2012	12:06:44.750	HK	3	Pedal down
15-August-2012	12:06:47.387	HK	4	Pedal up
15-August-2012	12:06:47.855	HK	3	Pedal down
15-August-2012	12:06:48.214	HK	4	Pedal up
15-August-2012	12:06:49.727	HK	2	Surgeon logged out
15-August-2012	12:07:39.009	HK	1	Surgeon logged in.
15-August-2012	12:08:09.576	HK	3	Pedal down
15-August-2012	12:08:10.590	HK	4	Pedal up
15-August-2012	12:08:20.855	HK	3	Pedal down
15-August-2012	12:09:52.237	HK	4	Pedal up
15-August-2012	12:10:42.547	HK	3	Pedal down
15-August-2012	12:48:07.397	HK	3	Pedal down
15-August-2012	12:48:31.242	HK	4	Pedal up
15-August-2012	12:48:32.194	HK	3	Pedal down
15-August-2012	12:48:33.988	HK	4	Pedal up
15-August-2012	12:48:35.688	HK	3	Pedal down
15-August-2012	12:48:43.639	HK	4	Pedal up
15-August-2012	12:48:45.386	HK	3	Pedal down
15-August-2012	12:48:46.388	HK	4	Pedal up
15-August-2012	12:48:47.616	HK	3	Pedal down
15-August-2012	12:48:57.050	HK	4	Pedal up
15-August-2012	12:49:37.904	HK	3	Pedal down
15-August-2012	12:49:41.055	HK	4	Pedal up
15-August-2012	14:29:15.415	HK	3	Pedal down
15-August-2012	14:29:29.110	HK	3	Pedal down
15-August-2012	14:30:53.526	HK	3	Pedal down
15-August-2012	14:30:58.565	HK	4	Pedal up
15-August-2012	14:31:03.813	HK	3	Pedal down
15-August-2012	14:31:06.481	HK	4	Pedal up
15-August-2012	14:31:09.757	HK	3	Pedal down
15-August-2012	14:31:13.048	HK	4	Pedal up
15-August-2012	14:31:20.048	HK	3	Pedal down
15-August-2012	14:31:30.965	HK	4	Pedal up
15-August-2012	14:31:48.061	HK	3	Pedal down
15-August-2012	14:31:57.296	HK	4	Pedal up
15-August-2012	14:32:00.693	HK	3	Pedal down
15-August-2012	14:32:02.435	HK	4	Pedal up
15-August-2012	14:32:18.078	HK	3	Pedal down
15-August-2012	14:32:34.858	HK	4	Pedal up
15-August-2012	14:32:35.669	HK	3	Pedal down
15-August-2012	14:39:27.956	HK	4	Pedal up
15-August-2012	14:40:06.072	HK	3	Pedal down
15-August-2012	14:40:07.835	HK	4	Pedal up
15-August-2012	14:40:08.646	HK	3	Pedal down
15-August-2012	14:40:09.068	HK	4	Pedal up
15-August-2012	14:40:09.582	HK	3	Pedal down
15-August-2012	14:40:10.565	HK	4	Pedal up
15-August-2012	14:40:11.267	HK	3	Pedal down
15-August-2012	14:40:11.782	HK	4	Pedal up
15-August-2012	14:40:12.188	HK	3	Pedal down
15-August-2012	14:40:12.546	HK	4	Pedal up
15-August-2012	14:40:12.952	HK	3	Pedal down
15-August-2012	14:40:13.311	HK	4	Pedal up
15-August-2012	14:40:24.818	HK	3	Pedal down
15-August-2012	14:40:25.465	HK	4	Pedal up
15-August-2012	14:40:26.304	HK	3	Pedal down
15-August-2012	14:40:26.616	HK	4	Pedal up
15-August-2012	14:40:49.940	HK	3	Pedal down
15-August-2012	14:40:50.969	HK	4	Pedal up
15-August-2012	14:40:51.273	HK	3	Pedal down
15-August-2012	14:40:51.753	HK	4	Pedal up
15-August-2012	14:40:52.121	HK	3	Pedal down
15-August-2012	14:40:52.406	HK	4	Pedal up
15-August-2012	14:40:52.734	HK	3	Pedal down
15-August-2012	14:40:53.030	HK	4	Pedal up
15-August-2012	14:40:53.327	HK	3	Pedal down
15-August-2012	14:40:53.607	HK	4	Pedal up
15-August-2012	14:40:54.294	HK	3	Pedal down
15-August-2012	14:40:55.011	HK	4	Pedal up
15-August-2012	14:40:55.370	HK	3	Pedal down
15-August-2012	14:40:55.745	HK	4	Pedal up
15-August-2012	14:41:01.907	HK	3	Pedal down
15-August-2012	14:41:02.562	HK	4	Pedal up
15-August-2012	14:44:02.345	HK	3	Pedal down
15-August-2012	14:44:02.969	HK	4	Pedal up
15-August-2012	14:44:04.213	HK	3	Pedal down
15-August-2012	14:44:05.128	HK	4	Pedal up
15-August-2012	14:44:09.932	HK	3	Pedal down
15-August-2012	14:44:13.801	HK	4	Pedal up
15-August-2012	14:44:21.795	HK	3	Pedal down
15-August-2012	14:44:23.106	HK	4	Pedal up
15-August-2012	14:44:31.578	HK	3	Pedal down
16-August-2012	03:17:09.451	HK	2	Surgeon logged out
16-August-2012	12:14:40.989	HK	1	Surgeon logged in.
16-August-2012	12:14:49.923	HK	3	Pedal down
16-August-2012	12:14:50.259	HK	4	Pedal up
16-August-2012	12:19:28.990	HK	3	Pedal down
16-August-2012	12:19:30.718	HK	4	Pedal up
16-August-2012	12:19:31.485	HK	3	Pedal down
16-August-2012	12:19:33.917	HK	4	Pedal up
16-August-2012	12:19:39.101	HK	3	Pedal down
16-August-2012	12:19:45.517	HK	4	Pedal up
16-August-2012	12:19:53.373	HK	3	Pedal down
16-August-2012	12:19:54.509	HK	4	Pedal up
16-August-2012	12:19:57.998	HK	3	Pedal down
16-August-2012	12:20:00.637	HK	4	Pedal up
16-August-2012	12:20:06.781	HK	3	Pedal down
16-August-2012	12:22:01.371	HK	4	Pedal up
16-August-2012	12:23:16.154	HK	3	Pedal down
16-August-2012	12:27:28.084	HK	3	Pedal down
16-August-2012	12:30:49.089	HK	3	Pedal down
16-August-2012	16:05:03.338	HK	3	Pedal down
16-August-2012	16:07:14.035	HK	4	Pedal up
16-August-2012	16:07:17.296	HK	3	Pedal down
16-August-2012	16:07:30.478	HK	4	Pedal up
16-August-2012	16:07:33.801	HK	3	Pedal down
16-August-2012	16:07:34.690	HK	4	Pedal up
16-August-2012	16:07:35.329	HK	3	Pedal down
16-August-2012	16:10:01.158	HK	4	Pedal up
16-August-2012	16:10:01.424	HK	3	Pedal down
16-August-2012	16:10:06.228	HK	4	Pedal up
16-August-2012	16:10:17.258	HK	3	Pedal down
16-August-2012	16:10:21.735	HK	4	Pedal up
16-August-2012	16:10:22.764	HK	3	Pedal down
16-August-2012	16:10:23.154	HK	4	Pedal up
16-August-2012	16:10:24.356	HK	3	Pedal down
16-August-2012	16:10:25.448	HK	4	Pedal up
16-August-2012	16:21:08.574	HK	3	Pedal down
16-August-2012	16:34:35.252	HK	3	Pedal down
16-August-2012	16:34:35.673	HK	4	Pedal up
16-August-2012	16:35:01.912	HK	3	Pedal down
16-August-2012	16:37:50.954	HK	3	Pedal down
16-August-2012	16:39:49.592	HK	4	Pedal up
16-August-2012	16:40:14.147	HK	3	Pedal down
16-August-2012	16:40:14.474	HK	4	Pedal up
16-August-2012	16:40:23.257	HK	3	Pedal down
16-August-2012	16:40:27.610	HK	4	Pedal up
16-August-2012	16:41:36.609	HK	3	Pedal down
16-August-2012	16:41:36.702	HK	4	Pedal up
16-August-2012	16:44:53.200	HK	3	Pedal down
16-August-2012	16:45:06.179	HK	4	Pedal up
16-August-2012	16:45:07.802	HK	3	Pedal down
16-August-2012	16:45:15.898	HK	4	Pedal up
20-August-2012	19:29:50.858	HK	3	Pedal down
20-August-2012	19:29:55.690	HK	4	Pedal up
20-August-2012	19:31:01.945	HK	3	Pedal down
20-August-2012	19:31:02.377	HK	4	Pedal up
20-August-2012	19:31:02.873	HK	3	Pedal down
20-August-2012	19:31:03.480	HK	4	Pedal up
20-August-2012	19:31:04.040	HK	3	Pedal down
20-August-2012	19:31:04.263	HK	4	Pedal up
20-August-2012	20:24:38.666	HK	3	Pedal down
20-August-2012	20:24:39.450	HK	4	Pedal up
20-August-2012	20:24:41.866	HK	3	Pedal down
20-August-2012	20:26:52.776	HK	3	Pedal down
20-August-2012	20:56:50.949	HK	3	Pedal down
20-August-2012	20:57:14.885	HK	4	Pedal up
20-August-2012	20:57:16.165	HK	3	Pedal down
20-August-2012	20:57:40.916	HK	4	Pedal up
20-August-2012	20:57:42.564	HK	3	Pedal down
20-August-2012	20:57:50.245	HK	4	Pedal up
20-August-2012	20:57:52.756	HK	3	Pedal down
20-August-2012	20:58:01.556	HK	4	Pedal up
20-August-2012	20:59:53.474	HK	3	Pedal down
20-August-2012	21:02:55.470	HK	3	Pedal down
20-August-2012	21:02:58.717	HK	4	Pedal up
20-August-2012	21:03:00.398	HK	3	Pedal down
20-August-2012	21:04:57.980	HK	3	Pedal down
20-August-2012	21:05:22.940	HK	3	Pedal down
20-August-2012	21:05:24.476	HK	4	Pedal up
20-August-2012	21:06:48.955	HK	3	Pedal down
20-August-2012	21:07:12.698	HK	4	Pedal up
20-August-2012	21:07:13.658	HK	3	Pedal down
20-August-2012	21:07:15.098	HK	4	Pedal up
20-August-2012	21:07:16.714	HK	3	Pedal down
20-August-2012	21:07:20.920	HK	4	Pedal up
20-August-2012	21:07:56.793	HK	3	Pedal down
20-August-2012	21:08:05.177	HK	4	Pedal up
20-August-2012	21:08:14.504	HK	3	Pedal down
20-August-2012	21:08:18.713	HK	4	Pedal up
20-August-2012	21:08:21.945	HK	3	Pedal down
20-August-2012	21:08:26.599	HK	4	Pedal up
20-August-2012	21:08:28.616	HK	3	Pedal down
20-August-2012	21:08:33.577	HK	4	Pedal up
20-August-2012	21:08:35.385	HK	3	Pedal down
20-August-2012	21:08:39.512	HK	4	Pedal up
20-August-2012	21:08:41.176	HK	3	Pedal down
20-August-2012	21:08:51.000	HK	4	Pedal up
20-August-2012	21:08:53.432	HK	3	Pedal down
20-August-2012	21:09:06.759	HK	4	Pedal up
20-August-2012	21:09:10.760	HK	3	Pedal down
20-August-2012	21:09:13.144	HK	4	Pedal up
20-August-2012	21:09:16.552	HK	3	Pedal down
20-August-2012	21:09:20.103	HK	4	Pedal up
20-August-2012	21:09:22.391	HK	3	Pedal down
20-August-2012	21:09:24.759	HK	4	Pedal up
20-August-2012	21:17:29.566	HK	3	Pedal down
20-August-2012	21:17:31.886	HK	4	Pedal up
20-August-2012	21:17:34.655	HK	3	Pedal down
20-August-2012	21:17:38.334	HK	4	Pedal up
20-August-2012	21:17:40.782	HK	3	Pedal down
20-August-2012	21:17:42.654	HK	4	Pedal up
20-August-2012	21:17:44.334	HK	3	Pedal down
20-August-2012	21:17:45.630	HK	4	Pedal up
20-August-2012	21:17:47.646	HK	3	Pedal down
20-August-2012	21:17:48.878	HK	4	Pedal up
20-August-2012	21:17:50.190	HK	3	Pedal down
20-August-2012	21:17:51.293	HK	4	Pedal up
20-August-2012	21:17:56.446	HK	3	Pedal down
20-August-2012	21:18:02.014	HK	4	Pedal up
20-August-2012	21:18:06.861	HK	3	Pedal down
20-August-2012	21:18:19.581	HK	4	Pedal up
20-August-2012	21:42:14.082	HK	3	Pedal down
20-August-2012	21:43:05.217	HK	3	Pedal down
20-August-2012	21:43:09.825	HK	4	Pedal up
20-August-2012	21:43:12.400	HK	3	Pedal down
20-August-2012	21:43:14.066	HK	4	Pedal up
20-August-2012	21:43:15.745	HK	3	Pedal down
20-August-2012	21:43:18.337	HK	4	Pedal up
20-August-2012	21:43:19.969	HK	3	Pedal down
20-August-2012	21:43:21.281	HK	4	Pedal up
20-August-2012	21:44:12.704	HK	3	Pedal down
20-August-2012	21:44:16.640	HK	4	Pedal up
20-August-2012	21:44:17.920	HK	3	Pedal down
20-August-2012	21:44:19.455	HK	4	Pedal up
20-August-2012	21:44:20.687	HK	3	Pedal down
20-August-2012	21:44:21.647	HK	4	Pedal up
20-August-2012	21:44:25.071	HK	3	Pedal down
20-August-2012	21:44:27.902	HK	4	Pedal up
20-August-2012	21:44:29.870	HK	3	Pedal down
20-August-2012	21:44:38.078	HK	4	Pedal up
20-August-2012	21:44:39.822	HK	3	Pedal down
