16-November-2007	08:44:10.625	Subject01	3	Pedal down
16-November-2007	08:44:15.031	Subject01	3	Pedal down
16-November-2007	08:44:15.187	Subject01	4	Pedal up
16-November-2007	08:44:16.031	Subject01	3	Pedal down
16-November-2007	08:44:17.187	Subject01	4	Pedal up
16-November-2007	08:44:17.968	Subject01	3	Pedal down
16-November-2007	08:44:20.156	Subject01	4	Pedal up
16-November-2007	08:44:20.765	Subject01	3	Pedal down
16-November-2007	08:44:22.437	Subject01	4	Pedal up
16-November-2007	08:44:36.265	Subject01	3	Pedal down
16-November-2007	08:44:41.609	Subject01	4	Pedal up
16-November-2007	08:44:43.046	Subject01	3	Pedal down
16-November-2007	08:44:46.078	Subject01	4	Pedal up
16-November-2007	08:44:47.437	Subject01	3	Pedal down
16-November-2007	08:44:50.046	Subject01	4	Pedal up
16-November-2007	08:44:53.484	Subject01	3	Pedal down
16-November-2007	08:44:54.953	Subject01	4	Pedal up
16-November-2007	08:44:56.265	Subject01	3	Pedal down
16-November-2007	08:45:00.281	Subject01	4	Pedal up
16-November-2007	08:45:01.875	Subject01	3	Pedal down
16-November-2007	08:45:03.984	Subject01	4	Pedal up
16-November-2007	08:45:11.687	Subject01	3	Pedal down
16-November-2007	08:45:12.000	Subject01	4	Pedal up
16-November-2007	08:47:01.437	Subject01	3	Pedal down
16-November-2007	08:47:12.468	Subject01	4	Pedal up
16-November-2007	08:47:13.468	Subject01	3	Pedal down
16-November-2007	08:47:15.687	Subject01	4	Pedal up
16-November-2007	08:47:16.656	Subject01	3	Pedal down
16-November-2007	08:47:18.828	Subject01	4	Pedal up
16-November-2007	08:47:19.875	Subject01	3	Pedal down
16-November-2007	08:47:21.437	Subject01	4	Pedal up
16-November-2007	08:47:22.812	Subject01	3	Pedal down
16-November-2007	08:47:28.281	Subject01	4	Pedal up
16-November-2007	08:47:28.906	Subject01	3	Pedal down
16-November-2007	08:47:29.968	Subject01	4	Pedal up
16-November-2007	08:47:31.375	Subject01	3	Pedal down
16-November-2007	08:47:34.671	Subject01	4	Pedal up
16-November-2007	08:47:35.609	Subject01	3	Pedal down
16-November-2007	08:47:43.046	Subject01	4	Pedal up
16-November-2007	08:47:43.812	Subject01	3	Pedal down
16-November-2007	08:47:59.031	Subject01	4	Pedal up
16-November-2007	08:47:59.750	Subject01	3	Pedal down
16-November-2007	08:48:02.437	Subject01	4	Pedal up
16-November-2007	08:48:03.156	Subject01	3	Pedal down
16-November-2007	08:48:17.000	Subject01	4	Pedal up
16-November-2007	08:48:18.437	Subject01	3	Pedal down
16-November-2007	08:48:21.562	Subject01	4	Pedal up
16-November-2007	08:48:22.750	Subject01	3	Pedal down
16-November-2007	08:48:26.890	Subject01	4	Pedal up
16-November-2007	08:48:28.390	Subject01	3	Pedal down
16-November-2007	08:48:30.140	Subject01	4	Pedal up
16-November-2007	08:48:31.406	Subject01	3	Pedal down
16-November-2007	08:48:36.390	Subject01	4	Pedal up
16-November-2007	08:48:36.968	Subject01	3	Pedal down
16-November-2007	08:48:40.125	Subject01	4	Pedal up
16-November-2007	08:48:40.859	Subject01	3	Pedal down
16-November-2007	08:48:59.000	Subject01	4	Pedal up
16-November-2007	08:48:59.687	Subject01	3	Pedal down
16-November-2007	08:49:10.906	Subject01	4	Pedal up
16-November-2007	08:49:30.828	Subject01	3	Pedal down
16-November-2007	08:49:32.890	Subject01	4	Pedal up
16-November-2007	08:49:33.656	Subject01	3	Pedal down
16-November-2007	08:49:38.890	Subject01	4	Pedal up
16-November-2007	08:50:55.609	Subject01	3	Pedal down
16-November-2007	08:51:03.062	Subject01	3	Pedal down
16-November-2007	08:51:04.328	Subject01	4	Pedal up
16-November-2007	08:51:05.234	Subject01	3	Pedal down
16-November-2007	08:51:14.546	Subject01	4	Pedal up
16-November-2007	08:51:15.328	Subject01	3	Pedal down
16-November-2007	08:51:17.875	Subject01	4	Pedal up
16-November-2007	08:51:18.734	Subject01	3	Pedal down
16-November-2007	08:51:22.250	Subject01	4	Pedal up
16-November-2007	08:51:32.515	Subject01	2	Surgeon logged out
16-November-2007	08:51:42.296	Subject01	1	Surgeon logged in.
16-November-2007	08:52:03.156	Subject01	3	Pedal down
16-November-2007	08:52:03.984	Subject01	4	Pedal up
16-November-2007	08:52:05.546	Subject01	3	Pedal down
16-November-2007	08:52:07.843	Subject01	4	Pedal up
16-November-2007	08:52:14.843	Subject01	2	Surgeon logged out
16-November-2007	08:53:05.031	Subject01	1	Surgeon logged in.
16-November-2007	08:53:22.468	Subject01	3	Pedal down
16-November-2007	08:53:31.296	Subject01	4	Pedal up
16-November-2007	08:53:37.531	Subject01	3	Pedal down
16-November-2007	08:53:38.140	Subject01	4	Pedal up
16-November-2007	08:53:39.718	Subject01	3	Pedal down
16-November-2007	08:53:41.562	Subject01	4	Pedal up
16-November-2007	08:53:42.171	Subject01	3	Pedal down
16-November-2007	08:53:43.625	Subject01	4	Pedal up
16-November-2007	08:53:59.781	Subject01	3	Pedal down
16-November-2007	08:54:05.296	Subject01	4	Pedal up
16-November-2007	08:54:15.359	Subject01	3	Pedal down
16-November-2007	08:54:17.578	Subject01	4	Pedal up
16-November-2007	08:54:18.656	Subject01	3	Pedal down
16-November-2007	08:54:22.937	Subject01	4	Pedal up
16-November-2007	08:54:37.453	Subject01	3	Pedal down
16-November-2007	08:54:43.296	Subject01	4	Pedal up
16-November-2007	08:54:44.406	Subject01	3	Pedal down
16-November-2007	08:54:46.359	Subject01	4	Pedal up
16-November-2007	08:54:47.187	Subject01	3	Pedal down
16-November-2007	08:54:50.890	Subject01	4	Pedal up
16-November-2007	08:54:51.859	Subject01	3	Pedal down
16-November-2007	08:54:56.125	Subject01	4	Pedal up
16-November-2007	08:54:57.125	Subject01	3	Pedal down
16-November-2007	08:55:02.093	Subject01	4	Pedal up
16-November-2007	08:55:03.187	Subject01	3	Pedal down
16-November-2007	08:55:09.406	Subject01	4	Pedal up
16-November-2007	08:55:15.203	Subject01	3	Pedal down
16-November-2007	08:55:23.062	Subject01	4	Pedal up
16-November-2007	08:55:23.890	Subject01	3	Pedal down
16-November-2007	08:55:26.437	Subject01	4	Pedal up
16-November-2007	08:55:27.250	Subject01	3	Pedal down
16-November-2007	08:55:33.046	Subject01	4	Pedal up
16-November-2007	08:55:33.812	Subject01	3	Pedal down
16-November-2007	08:55:38.031	Subject01	4	Pedal up
16-November-2007	08:55:38.921	Subject01	3	Pedal down
16-November-2007	08:55:44.687	Subject01	4	Pedal up
16-November-2007	08:55:49.843	Subject01	3	Pedal down
16-November-2007	08:55:55.828	Subject01	4	Pedal up
16-November-2007	08:55:56.593	Subject01	3	Pedal down
16-November-2007	08:55:58.515	Subject01	4	Pedal up
16-November-2007	08:55:59.156	Subject01	3	Pedal down
16-November-2007	08:56:00.968	Subject01	4	Pedal up
16-November-2007	08:56:01.859	Subject01	3	Pedal down
16-November-2007	08:56:06.109	Subject01	4	Pedal up
16-November-2007	08:56:07.078	Subject01	3	Pedal down
16-November-2007	08:56:13.578	Subject01	4	Pedal up
16-November-2007	08:57:28.578	Subject01	3	Pedal down
16-November-2007	08:57:30.921	Subject01	4	Pedal up
16-November-2007	08:57:31.734	Subject01	3	Pedal down
16-November-2007	08:57:31.843	Subject01	4	Pedal up
16-November-2007	08:57:32.156	Subject01	3	Pedal down
16-November-2007	08:57:36.281	Subject01	4	Pedal up
16-November-2007	08:57:37.234	Subject01	3	Pedal down
16-November-2007	08:57:39.640	Subject01	4	Pedal up
16-November-2007	08:57:40.484	Subject01	3	Pedal down
16-November-2007	08:57:47.921	Subject01	4	Pedal up
16-November-2007	08:57:48.781	Subject01	3	Pedal down
16-November-2007	08:57:52.765	Subject01	4	Pedal up
16-November-2007	08:57:52.984	Subject01	3	Pedal down
16-November-2007	08:57:53.421	Subject01	4	Pedal up
16-November-2007	08:57:59.765	Subject01	3	Pedal down
16-November-2007	08:58:03.359	Subject01	4	Pedal up
16-November-2007	08:58:04.109	Subject01	3	Pedal down
16-November-2007	08:58:07.109	Subject01	4	Pedal up
16-November-2007	08:58:08.437	Subject01	3	Pedal down
16-November-2007	08:58:15.687	Subject01	4	Pedal up
16-November-2007	08:58:17.125	Subject01	3	Pedal down
16-November-2007	08:58:19.953	Subject01	4	Pedal up
16-November-2007	08:58:21.828	Subject01	3	Pedal down
16-November-2007	08:58:28.406	Subject01	4	Pedal up
16-November-2007	08:58:29.265	Subject01	3	Pedal down
16-November-2007	08:58:32.500	Subject01	4	Pedal up
16-November-2007	08:58:33.593	Subject01	3	Pedal down
16-November-2007	08:58:37.687	Subject01	4	Pedal up
16-November-2007	08:58:44.656	Subject01	3	Pedal down
16-November-2007	08:58:49.187	Subject01	4	Pedal up
16-November-2007	08:58:49.921	Subject01	3	Pedal down
16-November-2007	08:58:54.828	Subject01	4	Pedal up
16-November-2007	08:58:55.578	Subject01	3	Pedal down
16-November-2007	08:58:59.671	Subject01	3	Pedal down
16-November-2007	08:58:59.859	Subject01	4	Pedal up
16-November-2007	08:59:01.203	Subject01	3	Pedal down
16-November-2007	08:59:05.953	Subject01	4	Pedal up
16-November-2007	08:59:06.671	Subject01	3	Pedal down
16-November-2007	08:59:11.953	Subject01	4	Pedal up
16-November-2007	08:59:18.984	Subject01	3	Pedal down
16-November-2007	08:59:22.656	Subject01	4	Pedal up
16-November-2007	08:59:23.734	Subject01	3	Pedal down
16-November-2007	08:59:28.484	Subject01	4	Pedal up
16-November-2007	08:59:29.546	Subject01	3	Pedal down
16-November-2007	08:59:33.625	Subject01	4	Pedal up
16-November-2007	08:59:34.671	Subject01	3	Pedal down
16-November-2007	08:59:39.687	Subject01	4	Pedal up
16-November-2007	08:59:47.390	Subject01	3	Pedal down
16-November-2007	08:59:55.031	Subject01	4	Pedal up
16-November-2007	08:59:55.875	Subject01	3	Pedal down
16-November-2007	08:59:59.109	Subject01	4	Pedal up
16-November-2007	09:00:00.046	Subject01	3	Pedal down
16-November-2007	09:00:02.343	Subject01	4	Pedal up
16-November-2007	09:00:03.218	Subject01	3	Pedal down
16-November-2007	09:00:09.781	Subject01	4	Pedal up
16-November-2007	09:00:10.750	Subject01	3	Pedal down
16-November-2007	09:00:13.125	Subject01	4	Pedal up
16-November-2007	09:00:19.781	Subject01	3	Pedal down
16-November-2007	09:00:22.515	Subject01	4	Pedal up
16-November-2007	09:00:23.421	Subject01	3	Pedal down
16-November-2007	09:00:28.546	Subject01	4	Pedal up
16-November-2007	09:00:29.328	Subject01	3	Pedal down
16-November-2007	09:00:32.609	Subject01	4	Pedal up
16-November-2007	09:00:33.515	Subject01	3	Pedal down
16-November-2007	09:00:38.640	Subject01	4	Pedal up
16-November-2007	09:00:42.593	Subject01	3	Pedal down
16-November-2007	09:00:44.578	Subject01	4	Pedal up
16-November-2007	09:00:45.359	Subject01	3	Pedal down
16-November-2007	09:00:51.812	Subject01	3	Pedal down
16-November-2007	09:00:52.109	Subject01	4	Pedal up
16-November-2007	09:00:53.312	Subject01	3	Pedal down
16-November-2007	09:00:53.937	Subject01	4	Pedal up
16-November-2007	09:00:54.046	Subject01	3	Pedal down
16-November-2007	09:00:55.015	Subject01	4	Pedal up
16-November-2007	09:00:55.812	Subject01	3	Pedal down
16-November-2007	09:00:57.187	Subject01	4	Pedal up
16-November-2007	09:00:58.093	Subject01	3	Pedal down
16-November-2007	09:01:02.234	Subject01	4	Pedal up
16-November-2007	09:01:03.312	Subject01	3	Pedal down
16-November-2007	09:01:09.093	Subject01	4	Pedal up
16-November-2007	09:01:09.968	Subject01	3	Pedal down
16-November-2007	09:01:12.750	Subject01	4	Pedal up
16-November-2007	09:01:16.968	Subject01	3	Pedal down
16-November-2007	09:01:18.718	Subject01	4	Pedal up
16-November-2007	09:01:19.578	Subject01	3	Pedal down
16-November-2007	09:01:25.734	Subject01	4	Pedal up
16-November-2007	09:01:26.578	Subject01	3	Pedal down
16-November-2007	09:01:30.031	Subject01	4	Pedal up
16-November-2007	09:01:31.234	Subject01	3	Pedal down
16-November-2007	09:01:35.421	Subject01	4	Pedal up
16-November-2007	09:01:35.656	Subject01	3	Pedal down
16-November-2007	09:01:36.015	Subject01	4	Pedal up
16-November-2007	09:02:05.562	Subject01	3	Pedal down
16-November-2007	09:02:09.953	Subject01	4	Pedal up
16-November-2007	09:02:10.968	Subject01	3	Pedal down
16-November-2007	09:02:14.781	Subject01	4	Pedal up
16-November-2007	09:02:15.765	Subject01	3	Pedal down
16-November-2007	09:02:19.578	Subject01	4	Pedal up
16-November-2007	09:02:20.796	Subject01	3	Pedal down
16-November-2007	09:02:25.968	Subject01	4	Pedal up
16-November-2007	09:02:33.406	Subject01	3	Pedal down
16-November-2007	09:02:37.921	Subject01	4	Pedal up
16-November-2007	09:02:38.984	Subject01	3	Pedal down
16-November-2007	09:02:40.312	Subject01	4	Pedal up
16-November-2007	09:02:41.218	Subject01	3	Pedal down
16-November-2007	09:02:45.062	Subject01	4	Pedal up
16-November-2007	09:02:46.109	Subject01	3	Pedal down
16-November-2007	09:02:49.328	Subject01	4	Pedal up
16-November-2007	09:03:08.078	Subject01	3	Pedal down
16-November-2007	09:03:12.375	Subject01	4	Pedal up
16-November-2007	09:03:13.437	Subject01	3	Pedal down
16-November-2007	09:03:18.046	Subject01	4	Pedal up
16-November-2007	09:03:18.890	Subject01	3	Pedal down
16-November-2007	09:03:21.765	Subject01	4	Pedal up
16-November-2007	09:03:23.171	Subject01	3	Pedal down
16-November-2007	09:03:25.250	Subject01	4	Pedal up
16-November-2007	09:03:26.265	Subject01	3	Pedal down
16-November-2007	09:03:27.984	Subject01	4	Pedal up
16-November-2007	09:03:28.875	Subject01	3	Pedal down
16-November-2007	09:03:33.625	Subject01	4	Pedal up
16-November-2007	09:03:35.046	Subject01	3	Pedal down
16-November-2007	09:03:38.453	Subject01	4	Pedal up
16-November-2007	09:03:39.375	Subject01	3	Pedal down
16-November-2007	09:03:41.359	Subject01	4	Pedal up
16-November-2007	09:03:41.828	Subject01	3	Pedal down
16-November-2007	09:03:43.125	Subject01	4	Pedal up
16-November-2007	09:03:46.062	Subject01	3	Pedal down
16-November-2007	09:03:48.125	Subject01	4	Pedal up
16-November-2007	09:03:48.921	Subject01	3	Pedal down
16-November-2007	09:03:52.468	Subject01	4	Pedal up
16-November-2007	09:03:53.515	Subject01	3	Pedal down
16-November-2007	09:03:54.890	Subject01	4	Pedal up
16-November-2007	09:03:55.734	Subject01	3	Pedal down
16-November-2007	09:03:59.937	Subject01	4	Pedal up
16-November-2007	09:04:01.296	Subject01	3	Pedal down
16-November-2007	09:04:04.031	Subject01	4	Pedal up
16-November-2007	09:04:05.328	Subject01	3	Pedal down
16-November-2007	09:04:10.781	Subject01	4	Pedal up
16-November-2007	09:04:13.343	Subject01	3	Pedal down
16-November-2007	09:04:15.531	Subject01	4	Pedal up
16-November-2007	09:04:16.234	Subject01	3	Pedal down
16-November-2007	09:04:19.703	Subject01	4	Pedal up
16-November-2007	09:04:20.593	Subject01	3	Pedal down
16-November-2007	09:04:23.734	Subject01	4	Pedal up
16-November-2007	09:04:24.593	Subject01	3	Pedal down
16-November-2007	09:04:28.828	Subject01	4	Pedal up
16-November-2007	09:04:29.859	Subject01	3	Pedal down
16-November-2007	09:04:33.609	Subject01	4	Pedal up
16-November-2007	09:04:34.406	Subject01	3	Pedal down
16-November-2007	09:04:36.531	Subject01	4	Pedal up
16-November-2007	09:04:37.328	Subject01	3	Pedal down
16-November-2007	09:04:43.796	Subject01	4	Pedal up
16-November-2007	09:04:46.343	Subject01	3	Pedal down
16-November-2007	09:04:48.218	Subject01	4	Pedal up
16-November-2007	09:04:49.031	Subject01	3	Pedal down
16-November-2007	09:04:53.437	Subject01	4	Pedal up
16-November-2007	09:04:54.265	Subject01	3	Pedal down
16-November-2007	09:04:57.062	Subject01	4	Pedal up
16-November-2007	09:04:58.078	Subject01	3	Pedal down
16-November-2007	09:05:02.984	Subject01	4	Pedal up
16-November-2007	09:05:03.796	Subject01	3	Pedal down
16-November-2007	09:05:08.218	Subject01	4	Pedal up
16-November-2007	09:05:10.734	Subject01	3	Pedal down
16-November-2007	09:05:12.578	Subject01	4	Pedal up
16-November-2007	09:05:13.312	Subject01	3	Pedal down
16-November-2007	09:05:19.031	Subject01	4	Pedal up
16-November-2007	09:05:19.750	Subject01	3	Pedal down
16-November-2007	09:05:21.828	Subject01	4	Pedal up
16-November-2007	09:05:23.046	Subject01	3	Pedal down
16-November-2007	09:05:29.437	Subject01	4	Pedal up
16-November-2007	09:05:30.156	Subject01	3	Pedal down
16-November-2007	09:05:32.375	Subject01	4	Pedal up
16-November-2007	09:05:34.796	Subject01	3	Pedal down
16-November-2007	09:05:38.000	Subject01	4	Pedal up
16-November-2007	09:05:39.453	Subject01	3	Pedal down
16-November-2007	09:05:43.687	Subject01	4	Pedal up
16-November-2007	09:05:44.718	Subject01	3	Pedal down
16-November-2007	09:05:49.171	Subject01	4	Pedal up
16-November-2007	09:05:50.171	Subject01	3	Pedal down
16-November-2007	09:05:56.343	Subject01	4	Pedal up
16-November-2007	09:06:05.515	Subject01	3	Pedal down
16-November-2007	09:06:07.187	Subject01	4	Pedal up
16-November-2007	09:06:08.609	Subject01	3	Pedal down
16-November-2007	09:06:10.750	Subject01	4	Pedal up
16-November-2007	09:06:11.828	Subject01	3	Pedal down
16-November-2007	09:06:15.046	Subject01	4	Pedal up
16-November-2007	09:06:16.546	Subject01	3	Pedal down
16-November-2007	09:06:19.437	Subject01	4	Pedal up
16-November-2007	09:06:20.859	Subject01	3	Pedal down
16-November-2007	09:06:23.562	Subject01	4	Pedal up
16-November-2007	09:06:25.156	Subject01	3	Pedal down
16-November-2007	09:06:30.640	Subject01	4	Pedal up
16-November-2007	09:06:31.609	Subject01	3	Pedal down
16-November-2007	09:06:35.671	Subject01	4	Pedal up
16-November-2007	09:06:39.281	Subject01	3	Pedal down
16-November-2007	09:06:41.718	Subject01	4	Pedal up
16-November-2007	09:06:42.625	Subject01	3	Pedal down
16-November-2007	09:06:50.921	Subject01	4	Pedal up
16-November-2007	09:06:52.000	Subject01	3	Pedal down
16-November-2007	09:06:58.203	Subject01	4	Pedal up
16-November-2007	09:06:59.140	Subject01	3	Pedal down
16-November-2007	09:07:01.218	Subject01	4	Pedal up
16-November-2007	09:07:04.562	Subject01	3	Pedal down
16-November-2007	09:07:06.062	Subject01	4	Pedal up
16-November-2007	09:07:06.859	Subject01	3	Pedal down
16-November-2007	09:07:09.656	Subject01	4	Pedal up
16-November-2007	09:07:10.578	Subject01	3	Pedal down
16-November-2007	09:07:14.906	Subject01	3	Pedal down
16-November-2007	09:07:15.046	Subject01	4	Pedal up
16-November-2007	09:07:16.250	Subject01	3	Pedal down
16-November-2007	09:07:20.953	Subject01	4	Pedal up
16-November-2007	09:07:22.203	Subject01	3	Pedal down
16-November-2007	09:07:25.609	Subject01	4	Pedal up
16-November-2007	09:07:26.781	Subject01	3	Pedal down
16-November-2007	09:07:28.328	Subject01	4	Pedal up
16-November-2007	09:07:33.296	Subject01	3	Pedal down
16-November-2007	09:07:38.296	Subject01	4	Pedal up
16-November-2007	09:07:40.625	Subject01	3	Pedal down
16-November-2007	09:07:45.281	Subject01	3	Pedal down
16-November-2007	09:07:45.562	Subject01	4	Pedal up
16-November-2007	09:07:46.062	Subject01	3	Pedal down
16-November-2007	09:07:46.234	Subject01	4	Pedal up
16-November-2007	09:07:47.562	Subject01	3	Pedal down
16-November-2007	09:07:50.593	Subject01	4	Pedal up
16-November-2007	09:07:51.625	Subject01	3	Pedal down
16-November-2007	09:07:55.296	Subject01	4	Pedal up
16-November-2007	09:07:56.500	Subject01	3	Pedal down
16-November-2007	09:08:00.468	Subject01	4	Pedal up
16-November-2007	09:08:01.406	Subject01	3	Pedal down
16-November-2007	09:08:03.984	Subject01	4	Pedal up
16-November-2007	09:08:09.312	Subject01	3	Pedal down
16-November-2007	09:08:14.921	Subject01	4	Pedal up
16-November-2007	09:08:15.890	Subject01	3	Pedal down
16-November-2007	09:08:20.093	Subject01	4	Pedal up
16-November-2007	09:08:26.078	Subject01	3	Pedal down
16-November-2007	09:08:29.406	Subject01	4	Pedal up
16-November-2007	09:08:30.453	Subject01	3	Pedal down
16-November-2007	09:08:35.265	Subject01	4	Pedal up
16-November-2007	09:08:36.343	Subject01	3	Pedal down
16-November-2007	09:08:38.921	Subject01	4	Pedal up
16-November-2007	09:08:40.109	Subject01	3	Pedal down
16-November-2007	09:08:46.906	Subject01	4	Pedal up
16-November-2007	09:08:51.515	Subject01	3	Pedal down
16-November-2007	09:08:54.437	Subject01	4	Pedal up
16-November-2007	09:08:55.546	Subject01	3	Pedal down
16-November-2007	09:08:58.093	Subject01	4	Pedal up
16-November-2007	09:08:59.046	Subject01	3	Pedal down
16-November-2007	09:09:01.328	Subject01	4	Pedal up
16-November-2007	09:09:02.203	Subject01	3	Pedal down
16-November-2007	09:09:07.015	Subject01	4	Pedal up
16-November-2007	09:09:15.203	Subject01	3	Pedal down
16-November-2007	09:09:16.671	Subject01	4	Pedal up
16-November-2007	09:09:17.687	Subject01	3	Pedal down
16-November-2007	09:09:20.562	Subject01	4	Pedal up
16-November-2007	09:09:21.656	Subject01	3	Pedal down
16-November-2007	09:09:23.046	Subject01	4	Pedal up
16-November-2007	09:09:24.218	Subject01	3	Pedal down
16-November-2007	09:09:27.218	Subject01	4	Pedal up
16-November-2007	09:09:28.296	Subject01	3	Pedal down
16-November-2007	09:09:31.640	Subject01	4	Pedal up
16-November-2007	09:09:32.765	Subject01	3	Pedal down
16-November-2007	09:09:36.437	Subject01	4	Pedal up
16-November-2007	09:09:37.578	Subject01	3	Pedal down
16-November-2007	09:09:43.343	Subject01	3	Pedal down
16-November-2007	09:09:43.500	Subject01	4	Pedal up
16-November-2007	09:09:46.343	Subject01	3	Pedal down
16-November-2007	09:09:48.140	Subject01	4	Pedal up
16-November-2007	09:09:49.109	Subject01	3	Pedal down
16-November-2007	09:09:55.562	Subject01	4	Pedal up
16-November-2007	09:09:56.406	Subject01	3	Pedal down
16-November-2007	09:10:00.015	Subject01	4	Pedal up
16-November-2007	09:10:14.796	Subject01	3	Pedal down
16-November-2007	09:10:27.593	Subject01	4	Pedal up
16-November-2007	09:10:38.140	Subject01	3	Pedal down
16-November-2007	09:10:40.890	Subject01	4	Pedal up
16-November-2007	09:10:42.187	Subject01	3	Pedal down
16-November-2007	09:10:46.593	Subject01	4	Pedal up
16-November-2007	09:10:47.609	Subject01	3	Pedal down
16-November-2007	09:10:49.109	Subject01	4	Pedal up
16-November-2007	09:10:50.093	Subject01	3	Pedal down
16-November-2007	09:10:51.906	Subject01	4	Pedal up
16-November-2007	09:10:52.812	Subject01	3	Pedal down
16-November-2007	09:10:55.265	Subject01	4	Pedal up
16-November-2007	09:10:56.734	Subject01	3	Pedal down
16-November-2007	09:10:59.765	Subject01	4	Pedal up
16-November-2007	09:11:00.734	Subject01	3	Pedal down
16-November-2007	09:11:03.484	Subject01	4	Pedal up
16-November-2007	09:11:17.015	Subject01	3	Pedal down
16-November-2007	09:11:19.000	Subject01	4	Pedal up
16-November-2007	09:11:20.000	Subject01	3	Pedal down
16-November-2007	09:11:23.109	Subject01	4	Pedal up
16-November-2007	09:11:24.296	Subject01	3	Pedal down
16-November-2007	09:11:27.734	Subject01	4	Pedal up
16-November-2007	09:11:29.125	Subject01	3	Pedal down
16-November-2007	09:11:35.468	Subject01	4	Pedal up
16-November-2007	09:11:36.546	Subject01	3	Pedal down
16-November-2007	09:11:38.843	Subject01	4	Pedal up
16-November-2007	09:11:40.109	Subject01	3	Pedal down
16-November-2007	09:11:44.343	Subject01	4	Pedal up
16-November-2007	09:11:50.421	Subject01	3	Pedal down
16-November-2007	09:11:52.546	Subject01	4	Pedal up
16-November-2007	09:11:53.421	Subject01	3	Pedal down
16-November-2007	09:11:55.609	Subject01	4	Pedal up
16-November-2007	09:11:56.609	Subject01	3	Pedal down
16-November-2007	09:12:00.296	Subject01	4	Pedal up
16-November-2007	09:12:01.656	Subject01	3	Pedal down
16-November-2007	09:12:04.703	Subject01	4	Pedal up
